"game_id","play_id","posteam","play_type","wp","shotgun","under_center","epa","desc"
"2025_11_DET_PHI",1866,"PHI","pass",0.55672287940979,1,FALSE,0.825751755328383,"(3:29) (No Huddle, Shotgun) 1-J.Hurts pass short right to 2-J.Dotson ran ob at DET 37 for 9 yards (21-A.Robertson)."
"2025_11_DET_PHI",1896,"PHI","run",0.618105232715607,1,FALSE,-0.956548205344006,"(3:01) (No Huddle, Shotgun) 1-J.Hurts FUMBLES (Aborted) at DET 41, touched at DET 40, recovered by PHI-26-S.Barkley at DET 40."
"2025_11_DET_PHI",1932,"PHI","run",0.573800921440125,1,FALSE,1.9869892692659,"(2:21) (Shotgun) 37-T.Bigsby right end to DET 23 for 17 yards (12-T.Harper)."
"2025_11_DET_PHI",1954,"PHI","run",0.646021842956543,1,FALSE,0.412774731550599,"(2:00) (Shotgun) 37-T.Bigsby right end to DET 16 for 7 yards (32-B.Branch)."
"2025_11_DET_PHI",1983,"PHI","pass",0.650003492832184,0,TRUE,1.10095237268251,"(1:16) 79-M.Pryor reported in as eligible. 1-J.Hurts pass short middle to 11-A.Brown to DET 5 for 11 yards (23-R.Ya-Sin)."
"2025_11_DET_PHI",2010,"PHI","run",0.675443768501282,1,FALSE,0.036280219006585,"(:35) (Shotgun) 26-S.Barkley left tackle for 5 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) 26-S.Barkley left tackle to DET 1 for 4 yards (12-T.Harper; 32-B.Branch)."
"2025_11_DET_PHI",2060,"PHI","run",0.691191017627716,0,TRUE,1.41526896230062,"(:17) 1-J.Hurts up the middle for 1 yard, TOUCHDOWN."
"2025_11_DET_PHI",2188,"DET","pass",0.256113201379776,1,FALSE,1.31851844489574,"(15:00) (Shotgun) 16-J.Goff pass short left to 0-J.Gibbs pushed ob at PHI 48 for 17 yards (33-C.DeJean)."
"2025_11_DET_PHI",2218,"DET","pass",0.284418612718582,0,TRUE,0.834732264280319,"(14:29) 16-J.Goff pass short left to 0-J.Gibbs to PHI 37 for 11 yards (53-Z.Baun; 27-Q.Mitchell)."
"2025_11_DET_PHI",2243,"DET","run",0.307449251413345,1,FALSE,-0.47399607882835,"(13:44) (Shotgun) 0-J.Gibbs left tackle to PHI 36 for 1 yard (90-J.Davis)."
